"Parcel","HouseNum","Ext","Rear","Unit","Dir","Street","Des","Loc","I Desig Date1","I Desig Date2","D Desig Date","District","Int Desig Date"
"344177100","6323",,,"0000000",,"Overbrook","Ave","6323 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344177200","6329",,,"0000000",,"Overbrook","Ave","6329 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344177300","6331",,,"0000000",,"Overbrook","Ave","6331 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344177600","6363",,,"0000000",,"Overbrook","Ave","6363 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344177700","6367",,,"0000000",,"Overbrook","Ave","6367 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344177800","6371",,,"0000000",,"Overbrook","Ave","6371 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344177900","6381",,,"0000000",,"Overbrook","Ave","6381 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344178100","6389",,,"0000000",,"Overbrook","Ave","6389 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344178200","6391",,,"0000000",,"Overbrook","Ave","6391 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344178300","6399",,,"0000000",,"Overbrook","Ave","6399 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344175700","6400",,,"0000000",,"Overbrook","Ave","6400 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344175800","6408",,,"0000000",,"Overbrook","Ave","6408 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344175900","6416",,,"0000000",,"Overbrook","Ave","6416 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344176000","6420",,,"0000000",,"Overbrook","Ave","6420 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"152016705","2232",,,"0000000",,"Brandywine","St","2232 Brandywine St",12/5/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152026700","2233",,,"0000000",,"Brandywine","St","2233 Brandywine St",,,10/11/2000 0:00:00,"SG",
"152026800","2235",,,"0000000",,"Brandywine","St","2235 Brandywine St",,,10/11/2000 0:00:00,"SG",
"152026900","2237",,,"0000000",,"Brandywine","St","2237 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888058058","113",,,"3A1",,"Bread","St","113 Bread St",,,12/12/2003 0:00:00,"OC",
"051157420","542",,,"0000000",,"Cypress","St","542 Cypress St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"053013600","1336",,,"0000000",,"Cypress","St","1336 Cypress St",1/22/1963 0:00:00,,,,
"051168905","210",,,"0000000",,"Delancey","St","210 Delancey St",,,3/10/1999 0:00:00,"SH",
"051160235","211",,,"0000000",,"Delancey","St","211 Delancey St",,,3/10/1999 0:00:00,"SH",
"051168910","212",,,"0000000",,"Delancey","St","212 Delancey St",,,3/10/1999 0:00:00,"SH",
"051160245","213",,,"0000000",,"Delancey","St","213 Delancey St",,,3/10/1999 0:00:00,"SH",
"051169100","214",,,"0000000",,"Delancey","St","214 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051169201","216",,,"0000000",,"Delancey","St","216 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051160750","217",,,"0000000",,"Delancey","St","217 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051169301","218",,,"0000000",,"Delancey","St","218 Delancey St",,,3/10/1999 0:00:00,"SH",
"051169400","220",,,"0000000",,"Delancey","St","220 Delancey St",,,3/10/1999 0:00:00,"SH",
"051161000","223",,,"0000000",,"Delancey","St","223 Delancey St",9/26/1961 0:00:00,,3/10/1999 0:00:00,"SH",
"051169500","222",,,"0000000",,"Delancey","St","222 Delancey St",9/26/1961 0:00:00,,3/10/1999 0:00:00,"SH",
"051169600","224",,,"0000000",,"Delancey","St","224 Delancey St",,,3/10/1999 0:00:00,"SH",
"051161100","225",,,"0000000",,"Delancey","St","225 Delancey St",12/31/1984 0:00:00,,3/10/1999 0:00:00,"SH",
"051169700","226",,,"0000000",,"Delancey","St","226 Delancey St",,,3/10/1999 0:00:00,"SH",
"051161200","227",,,"0000000",,"Delancey","St","227 Delancey St",12/31/1984 0:00:00,,3/10/1999 0:00:00,"SH",
"051169805","228","30",,"0000000",,"Delancey","St","228-30 Delancey St",,,3/10/1999 0:00:00,"SH",
"051161300","229",,,"0000000",,"Delancey","St","229 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051161400","231",,,"0000000",,"Delancey","St","231 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051170000","232",,,"0000000",,"Delancey","St","232 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051161500","233",,,"0000000",,"Delancey","St","233 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"888049202","238",,,"B",,"Delancey","St","238 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051170200","234",,,"0000000",,"Delancey","St","234 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051161600","235","37",,"0000000",,"Delancey","St","235-37 Delancey St",,,3/10/1999 0:00:00,"SH",
"051170300","236",,,"0000000",,"Delancey","St","236 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"888049200","238",,,"A",,"Delancey","St","238 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051161700","239",,,"0000000",,"Delancey","St","239 Delancey St",9/26/1961 0:00:00,,3/10/1999 0:00:00,"SH",
"051170500","240",,,"0000000",,"Delancey","St","240 Delancey St",,,3/10/1999 0:00:00,"SH",
"051161800","241",,,"0000000",,"Delancey","St","241 Delancey St",9/26/1961 0:00:00,,3/10/1999 0:00:00,"SH",
"051170600","242",,,"0000000",,"Delancey","St","242 Delancey St",6/30/1959 0:00:00,,3/10/1999 0:00:00,"SH",
"051161910","243",,,"0000000",,"Delancey","St","243 Delancey St",3/30/1962 0:00:00,,3/10/1999 0:00:00,"SH",
"051170700","244",,,"0000000",,"Delancey","St","244 Delancey St",6/30/1959 0:00:00,,3/10/1999 0:00:00,"SH",
"051170800","246",,,"0000000",,"Delancey","St","246 Delancey St",11/2/1959 0:00:00,,3/10/1999 0:00:00,"SH",
"051170900","248",,,"0000000",,"Delancey","St","248 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051171005","250",,,"0000000",,"Delancey","St","250 Delancey St",,,3/10/1999 0:00:00,"SH",
"051171200","300",,,"0000000",,"Delancey","St","300 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051162210","301",,,"0000000",,"Delancey","St","301 Delancey St",,,3/10/1999 0:00:00,"SH",
"051171300","302",,,"0000000",,"Delancey","St","302 Delancey St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051162215","303",,,"0000000",,"Delancey","St","303 Delancey St",,,3/10/1999 0:00:00,"SH",
"051171400","304",,,"0000000",,"Delancey","St","304 Delancey St",,,3/10/1999 0:00:00,"SH",
"051162220","305",,,"0000000",,"Delancey","St","305 Delancey St",,,3/10/1999 0:00:00,"SH",
"022095900","105",,,"0000000",,"Christian","St","105 Christian St",6/24/1958 0:00:00,,,,
"021002900","108",,,"0000000",,"Christian","St","108 Christian St",6/24/1958 0:00:00,5/31/1966 0:00:00,,,
"021003000","110",,,"0000000",,"Christian","St","110 Christian St",6/24/1958 0:00:00,5/31/1966 0:00:00,,,
"022096300","121",,,"0000000",,"Christian","St","121 Christian St",6/24/1958 0:00:00,,,,
"022096400","123",,,"0000000",,"Christian","St","123 Christian St",6/24/1958 0:00:00,,,,
"022096500","125",,,"0000000",,"Christian","St","125 Christian St",6/24/1958 0:00:00,,,,
"021003900","126",,,"0000000",,"Christian","St","126 Christian St",6/24/1958 0:00:00,5/31/1966 0:00:00,,,
"021004200","132",,,"0000000",,"Christian","St","132 Christian St",6/24/1958 0:00:00,,,,
"082090300","2101",,,"0000000",,"Locust","St","2101 Locust St",,,2/8/1995 0:00:00,"RF",
"082090400","2103",,,"0000000",,"Locust","St","2103 Locust St",,,2/8/1995 0:00:00,"RF",
"082100400","2104",,,"0000000",,"Locust","St","2104 Locust St",,,2/8/1995 0:00:00,"RF",
"775203000","3201",,,"0000000","W","Hunting Park","Ave","3201 W Hunting Park Ave",1/24/1965 0:00:00,,,,
"785372000","4101",,,"0000000",,"Old York","Rd","4101 Old York Rd",5/28/1963 0:00:00,2/5/1975 0:00:00,,,
"054247005","230","32",,"0000000","S","Hutchinson","St","230-32 S Hutchinson St",1/31/1961 0:00:00,,,,
"054247200","234",,,"0000000","S","Hutchinson","St","234 S Hutchinson St",1/31/1961 0:00:00,,,,
"054247300","236",,,"0000000","S","Hutchinson","St","236 S Hutchinson St",1/31/1961 0:00:00,,,,
"054247400","238",,,"0000000","S","Hutchinson","St","238 S Hutchinson St",1/31/1961 0:00:00,,,,
"054247500","240",,,"0000000","S","Hutchinson","St","240 S Hutchinson St",1/31/1961 0:00:00,,,,
"054247600","242",,,"0000000","S","Hutchinson","St","242 S Hutchinson St",1/31/1961 0:00:00,,,,
"054247700","244",,,"0000000","S","Hutchinson","St","244 S Hutchinson St",1/31/1961 0:00:00,,,,
"054245800","253",,,"0000000","S","Hutchinson","St","253 S Hutchinson St",1/31/1961 0:00:00,,,,
"054245900","255",,,"0000000","S","Hutchinson","St","255 S Hutchinson St",1/31/1961 0:00:00,,,,
"054246000","257",,,"0000000","S","Hutchinson","St","257 S Hutchinson St",1/31/1961 0:00:00,,,,
"054246100","259",,,"0000000","S","Hutchinson","St","259 S Hutchinson St",1/31/1961 0:00:00,,,,
"883101010","111",,,"A","S","Independence E","Ml","111 S Independence E Ml",1/26/1971 0:00:00,,12/12/2003 0:00:00,"OC",
"883002510","170",,,"0000000","S","Independence W","Ml","170 S Independence W Ml",,,3/10/1999 0:00:00,"SH",
"321035100","1502",,,"0000000",,"Diamond","St","1502 Diamond St",,,1/29/1986 0:00:00,"DS",
"321035210","1504",,,"0000000",,"Diamond","St","1504 Diamond St",,,1/29/1986 0:00:00,"DS",
"321035300","1506",,,"0000000",,"Diamond","St","1506 Diamond St",,,1/29/1986 0:00:00,"DS",
"321035400","1508",,,"0000000",,"Diamond","St","1508 Diamond St",,,1/29/1986 0:00:00,"DS",
"321035500","1510",,,"0000000",,"Diamond","St","1510 Diamond St",,,1/29/1986 0:00:00,"DS",
"321035601","1512",,,"0000000",,"Diamond","St","1512 Diamond St",,,1/29/1986 0:00:00,"DS",
"321035700","1514",,,"0000000",,"Diamond","St","1514 Diamond St",,,1/29/1986 0:00:00,"DS",
"321035801","1516",,,"0000000",,"Diamond","St","1516 Diamond St",,,1/29/1986 0:00:00,"DS",
"321035901","1518",,,"0000000",,"Diamond","St","1518 Diamond St",,,1/29/1986 0:00:00,"DS",
"321036001","1520",,,"0000000",,"Diamond","St","1520 Diamond St",,,1/29/1986 0:00:00,"DS",
"321036100","1522",,,"0000000",,"Diamond","St","1522 Diamond St",,,1/29/1986 0:00:00,"DS",
"321036201","1524",,,"0000000",,"Diamond","St","1524 Diamond St",,,1/29/1986 0:00:00,"DS",
"888054892","302",,,"0000000","S","Front","St","302 S Front St",,,3/10/1999 0:00:00,"SH",
"888054893","304",,,"0000000","S","Front","St","304 S Front St",,,3/10/1999 0:00:00,"SH",
"888054894","306",,,"0000000","S","Front","St","306 S Front St",,,3/10/1999 0:00:00,"SH",
"888054895","308",,,"0000000","S","Front","St","308 S Front St",,,3/10/1999 0:00:00,"SH",
"888054896","310",,,"0000000","S","Front","St","310 S Front St",,,3/10/1999 0:00:00,"SH",
"888054897","312",,,"0000000","S","Front","St","312 S Front St",,,3/10/1999 0:00:00,"SH",
"888054898","314",,,"0000000","S","Front","St","314 S Front St",,,3/10/1999 0:00:00,"SH",
"344176200","6428",,,"0000000",,"Overbrook","Ave","6428 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344176300","6432",,,"0000000",,"Overbrook","Ave","6432 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344176400","6436",,,"0000000",,"Overbrook","Ave","6436 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344176500","6440",,,"0000000",,"Overbrook","Ave","6440 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344176600","6446",,,"0000000",,"Overbrook","Ave","6446 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344176801","6452","72",,"0000000",,"Overbrook","Ave","6452-72 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344178400","6401",,,"0000000",,"Overbrook","Ave","6401 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344178500","6405",,,"0000000",,"Overbrook","Ave","6405 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344178700","6411",,,"0000000",,"Overbrook","Ave","6411 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344178800","6415",,,"0000000",,"Overbrook","Ave","6415 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344178900","6419",,,"0000000",,"Overbrook","Ave","6419 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344179000","6421",,,"0000000",,"Overbrook","Ave","6421 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344179100","6431",,,"0000000",,"Overbrook","Ave","6431 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344179200","6435",,,"0000000",,"Overbrook","Ave","6435 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344179300","6441",,,"0000000",,"Overbrook","Ave","6441 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344179400","6447",,,"0000000",,"Overbrook","Ave","6447 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344179500","6455",,,"0000000",,"Overbrook","Ave","6455 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344179600","6471",,,"0000000",,"Overbrook","Ave","6471 Overbrook Ave",,,12/9/2011 0:00:00,"OF",
"344160600","6300",,,"0000000",,"Sherwood","Rd","6300 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344160800","6304",,,"0000000",,"Sherwood","Rd","6304 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344161000","6308",,,"0000000",,"Sherwood","Rd","6308 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344161400","6334",,,"0000000",,"Sherwood","Rd","6334 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344161500","6338",,,"0000000",,"Sherwood","Rd","6338 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344161700","6342",,,"0000000",,"Sherwood","Rd","6342 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344161800","6346",,,"0000000",,"Sherwood","Rd","6346 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344161900","6358",,,"0000000",,"Sherwood","Rd","6358 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344162000","6362",,,"0000000",,"Sherwood","Rd","6362 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344162100","6366",,,"0000000",,"Sherwood","Rd","6366 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344162200","6384",,,"0000000",,"Sherwood","Rd","6384 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344162400","6396",,,"0000000",,"Sherwood","Rd","6396 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344167100","6301",,,"0000000",,"Sherwood","Rd","6301 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344167200","6305",,,"0000000",,"Sherwood","Rd","6305 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344167400","6309",,,"0000000",,"Sherwood","Rd","6309 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344167700","6317",,,"0000000",,"Sherwood","Rd","6317 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344168600","6365",,,"0000000",,"Sherwood","Rd","6365 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344168800","6379",,,"0000000",,"Sherwood","Rd","6379 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344168900","6387",,,"0000000",,"Sherwood","Rd","6387 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344162500","6400",,,"0000000",,"Sherwood","Rd","6400 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344162600","6410",,,"0000000",,"Sherwood","Rd","6410 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344167900","6323",,,"0000000",,"Sherwood","Rd","6323 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344168000","6329",,,"0000000",,"Sherwood","Rd","6329 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344168100","6335",,,"0000000",,"Sherwood","Rd","6335 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"344163000","6446",,,"0000000",,"Sherwood","Rd","6446 Sherwood Rd",,,12/9/2011 0:00:00,"OF",
"522181700","5847",,,"0000000",,"Woodbine","Ave","5847 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522181800","5851",,,"0000000",,"Woodbine","Ave","5851 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522257405","2301",,,"0000000","N","59th","St","2301 N 59th St",,,12/9/2011 0:00:00,"OF",
"522175000","5900",,,"0000000",,"Woodbine","Ave","5900 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522175100","5906",,,"0000000",,"Woodbine","Ave","5906 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522175300","5914",,,"0000000",,"Woodbine","Ave","5914 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522175500","5918",,,"0000000",,"Woodbine","Ave","5918 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522175700","5922",,,"0000000",,"Woodbine","Ave","5922 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522175900","5940",,,"0000000",,"Woodbine","Ave","5940 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522176000","5946",,,"0000000",,"Woodbine","Ave","5946 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522176200","5958",,,"0000000",,"Woodbine","Ave","5958 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522176400","5966",,,"0000000",,"Woodbine","Ave","5966 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522176600","5970",,,"0000000",,"Woodbine","Ave","5970 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522176800","5980",,,"0000000",,"Woodbine","Ave","5980 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"522176900","5986",,,"0000000",,"Woodbine","Ave","5986 Woodbine Ave",,,12/9/2011 0:00:00,"OF",
"888500046","125","27",,"304","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500048","125","27",,"305","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500050","125","27",,"306","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500052","125","27",,"307","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500144","125","27",,"P18","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500146","125","27",,"P19","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500148","125","27",,"P20","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500150","125","27",,"P21","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500152","125","27",,"P22","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500154","125","27",,"P23","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500156","125","27",,"P24","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500158","125","27",,"P25","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500160","125","27",,"P26","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500162","125","27",,"P27","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500164","125","27",,"P28","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500166","125","27",,"P29","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500168","125","27",,"P30","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500170","125","27",,"P31","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500172","125","27",,"P32","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500174","125","27",,"P33","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500176","125","27",,"P34","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888154032","1733",,,"2",,"Wallace","St","1733 Wallace St",,,10/11/2000 0:00:00,"SG",
"888154034","1733",,,"3",,"Wallace","St","1733 Wallace St",,,10/11/2000 0:00:00,"SG",
"888154036","1733",,,"4",,"Wallace","St","1733 Wallace St",,,10/11/2000 0:00:00,"SG",
"888154038","1733",,,"5",,"Wallace","St","1733 Wallace St",,,10/11/2000 0:00:00,"SG",
"888089328","250",,,"2","S","23rd","St","250 S 23rd St",,,2/8/1995 0:00:00,"RF",
"888089330","250",,,"3","S","23rd","St","250 S 23rd St",,,2/8/1995 0:00:00,"RF",
"888089332","250",,,"4","S","23rd","St","250 S 23rd St",,,2/8/1995 0:00:00,"RF",
"888089334","250",,,"5","S","23rd","St","250 S 23rd St",,,2/8/1995 0:00:00,"RF",
"888500178","125","27",,"P35","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500180","125","27",,"P36","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500182","125","27",,"P37","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500184","125","27",,"P38","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500186","125","27",,"P39","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500188","125","27",,"P40","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500190","125","27",,"P41","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"886653600","121",,,"0000000","W","Johnson","St","121 W Johnson St",9/27/2004 0:00:00,,,,
"888500080","125","27",,"501","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500082","125","27",,"502","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500084","125","27",,"503","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500086","125","27",,"504","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500088","125","27",,"505","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500090","125","27",,"506","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500092","125","27",,"507","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500094","125","27",,"508","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500096","125","27",,"509","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500098","125","27",,"510","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500100","125","27",,"601","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500102","125","27",,"602","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500104","125","27",,"603","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500106","125","27",,"604","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500108","125","27",,"605","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500110","125","27",,"P01","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500112","125","27",,"P02","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500114","125","27",,"P03","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500116","125","27",,"P04","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500118","125","27",,"P05","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500120","125","27",,"P06","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500122","125","27",,"P07","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500124","125","27",,"P08","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500126","125","27",,"P09","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500128","125","27",,"P10","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500130","125","27",,"P11","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500132","125","27",,"P12","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500134","125","27",,"P13","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500136","125","27",,"P14","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500138","125","27",,"P15","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500140","125","27",,"P16","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"888500142","125","27",,"P17","N","04th","St","125-27 N 04th St",,,12/12/2003 0:00:00,"OC",
"592310475","6015",,,"0000000",,"Avonhoe","Rd","6015 Avonhoe Rd",,,5/14/2010 0:00:00,"AA",
"592014310","901","13",,"0000000","E","Haines","St","901-13 E Haines St",,,5/14/2010 0:00:00,"AA",
"592014200","901",,,"A","E","Haines","St","901 E Haines St",,,5/14/2010 0:00:00,"AA",
